Date/Time,S01-Hz,S02-Hz,S03-Hz,S04-Hz,S05-Hz,S06-Hz,S07-Hz
11/4/2021 23:45,876.848,852.057,876.471,887.817,899.758,890.863,881.631
11/17/2021 6:45,876.848,10134.185,877.438,888.616,899.552,889.904,883.663
11/9/2021 3:45,876.849,851.661,876.778,887.435,898.629,889.778,881.806
11/3/2021 20:45,876.851,851.961,876.419,887.254,899.039,889.245,880.348
11/16/2021 5:45,876.857,11070.721,876.727,887.082,898.188,889.605,881.647
11/2/2021 1:45,876.862,851.122,876.137,886.66,898.303,889.608,880.794
11/6/2021 7:45,876.865,850.813,875.815,886.409,898.238,888.866,880.064
11/4/2021 20:45,876.866,852.262,876.211,887.61,899.645,889.119,880.826
12/27/2021 6:45,876.874,1124.017,876.686,887.425,896.777,889.153,882.137
11/3/2021 4:45,876.875,851.741,877.115,888,899.808,890.279,882.648
11/10/2021 0:45,876.88,851.702,877.204,887.978,899.384,890.251,883.282
11/6/2021 0:45,876.881,851.636,876.565,886.929,898.731,889.367,880.076
11/12/2021 5:45,876.882,851.449,876.99,887.392,898.346,889.792,881.502
11/6/2021 21:45,876.888,851.804,876.978,887.85,899.573,890.126,881.604
11/7/2021 22:45,876.889,852.31,877.345,888.197,899.606,890.222,882.005
11/13/2021 3:45,876.889,851.677,877.072,887.5,898.501,890.149,882.483
11/11/2021 6:45,876.89,851.769,876.651,887.346,898.335,889.589,881.318
11/9/2021 4:45,876.895,851.792,876.794,887.487,898.756,889.406,881.435
11/4/2021 17:45,876.896,851.546,876.154,886.859,898.515,889.672,879.796
11/13/2021 5:45,876.899,851.851,877.14,887.657,898.578,890.412,883.502
11/6/2021 6:45,876.903,851.331,876.431,886.994,898.315,889.754,880.797
11/2/2021 7:45,876.906,851.671,875.947,886.767,898.677,888.957,880.384
11/3/2021 3:45,876.913,851.638,876.443,887.332,898.889,889.905,881.67
11/4/2021 7:45,876.92,851.45,876.677,887.297,898.905,889.629,881.284
11/17/2021 21:45,876.932,10542.995,876.97,886.955,897.261,889.779,880.506
11/6/2021 4:45,876.941,851.383,876.606,886.954,898.773,889.601,880.544
11/2/2021 23:45,876.945,851.573,877.587,887.359,899.263,890.114,881.965
11/4/2021 19:45,876.946,852.286,876.285,887.566,899.411,889.265,880.72
11/5/2021 19:45,876.947,850.98,876.083,885.54,897.367,888.832,878.375
11/5/2021 21:45,876.948,851.434,876.506,886.676,899.068,889.468,879.869
11/5/2021 0:45,876.957,852.192,876.249,887.582,899.67,889.323,881.223
11/9/2021 6:45,876.966,851.918,877.365,888.222,900.105,890.681,884.069
11/3/2021 7:45,876.968,851.005,875.859,886.53,898.009,888.946,880.758
11/3/2021 18:45,876.983,852.039,876.604,886.541,898.294,888.971,879.461
12/13/2021 6:45,876.984,1124.09,877.116,887.485,897.133,891.027,881.846
11/21/2021 5:45,876.994,4271.335,878.317,885.576,896.39,889.1,879.35
11/4/2021 4:45,877,851.613,876.297,886.902,899.114,889.17,880.606
11/13/2021 4:45,877.02,851.93,877.012,887.484,898.618,889.531,882.252
12/28/2021 4:45,877.024,1123.532,877.109,887.054,896.28,889.474,881.714
11/6/2021 18:45,877.037,851.549,876.739,887.076,898.831,889.264,879.87
11/10/2021 2:45,877.046,851.834,876.659,887.588,898.852,889.412,882.044
11/5/2021 23:45,877.049,851.473,877.268,887.523,899.179,890.126,881.095
12/12/2021 2:45,877.066,1123.619,876.768,886.107,895.773,889.483,880.716
11/4/2021 1:45,877.074,851.801,877.22,888.185,900.197,890.6,882.955
11/10/2021 5:45,877.079,851.862,876.795,887.514,898.673,889.397,881.455
11/6/2021 20:45,877.08,851.94,877.571,887.258,898.965,889.065,880.135
11/5/2021 22:45,877.081,851.782,876.503,887.015,899.078,890.66,880.322
11/6/2021 5:45,877.082,851.372,876.607,886.914,898.755,889.785,880.279
11/6/2021 1:45,877.086,851.51,876.789,887.065,899.122,890.417,881.285
12/19/2021 4:45,877.091,1123.861,879.309,886.833,896.844,890.484,881.953
11/2/2021 4:45,877.095,851.713,876.143,886.775,898.753,889.044,880.258
11/6/2021 3:45,877.097,851.518,876.679,886.937,898.91,889.591,880.267
11/6/2021 17:45,877.109,850.835,876.392,886.166,897.938,889.042,879.074
11/10/2021 6:45,877.116,852.04,876.775,887.759,899.039,889.268,881.566
11/9/2021 5:45,877.121,851.988,876.742,887.61,899.228,889.421,881.244
11/7/2021 23:45,877.148,852.645,877.157,888.38,899.635,889.81,882.276
11/3/2021 0:45,877.156,851.76,876.796,887.731,899.839,889.998,882.521
11/3/2021 6:45,877.16,851.757,877.176,888.474,900.642,890.429,883.666
11/8/2021 7:45,877.166,852.665,877.109,888.209,899.48,889.767,882.402
12/25/2021 3:45,877.168,1122.735,876.43,885.735,895.373,889.277,880.009
11/8/2021 0:45,877.169,852.649,877.639,888.432,900.006,890.388,882.89
11/5/2021 17:45,877.17,850.477,876.116,885.283,896.81,889.818,878.279
12/14/2021 7:45,877.171,1124.041,876.052,886.625,895.768,888.798,880.621
11/3/2021 16:45,877.172,850.916,876.359,885.561,896.963,889.12,878.306
11/6/2021 15:45,877.175,850.021,876.181,884.916,896.461,889.238,877.466
11/5/2021 18:45,877.181,851.035,876.284,885.877,897.555,889.008,878.847
11/5/2021 1:45,877.201,852.402,876.99,887.949,900.697,889.908,882.166
11/2/2021 6:45,877.205,851.813,876.274,887.083,898.936,889.284,880.818
11/7/2021 7:45,877.218,852.603,876.959,888.37,900.235,890.159,883.079
12/21/2021 5:45,877.227,1123.976,878.27,886.383,895.947,889.128,880.818
11/19/2021 21:45,877.229,8844.161,875.758,885.93,896.601,888.579,879.196
11/8/2021 3:45,877.235,852.412,876.897,887.982,899.463,889.449,881.503
11/8/2021 4:45,877.243,852.636,877.767,888.523,899.899,890.439,882.446
11/6/2021 14:45,877.245,848.871,875.849,883.953,895.55,888.747,876.467
11/8/2021 2:45,877.249,852.416,876.972,887.977,899.683,889.444,881.586
11/3/2021 15:45,877.25,849.052,876.14,884.51,895.815,888.685,877.313
12/25/2021 6:45,877.25,1123.085,876.111,886.186,895.402,888.891,879.934
11/7/2021 1:45,877.255,852.254,876.546,887.892,899.923,889.457,881.487
11/2/2021 5:45,877.256,851.693,876.585,887.111,899.484,890.049,881.507
11/5/2021 20:45,877.272,851.67,876.616,886.431,898.476,889.552,879.371
11/7/2021 3:45,877.284,852.242,876.788,887.789,899.632,889.474,881.424
12/19/2021 1:45,877.324,1123.504,877.486,886.207,895.777,889.397,880.647
11/8/2021 6:45,877.327,852.757,877.274,888.426,899.779,889.824,882.614
11/7/2021 4:45,877.364,852.39,877.195,888.222,899.923,890.183,882.546
11/9/2021 21:45,877.365,851.536,876.926,887.434,898.862,890.387,881.999
11/7/2021 2:45,877.375,852.387,876.767,887.92,899.698,889.737,881.556
11/16/2021 6:45,877.382,851.028,876.686,886.846,897.646,889.264,880.9
11/6/2021 23:45,877.387,852.109,877.82,889.197,900.692,890.208,882.517
11/11/2021 4:45,877.388,851.647,878.26,887.508,898.694,891.076,882.19
11/8/2021 1:45,877.392,852.641,877.358,888.192,899.766,889.978,882.403
11/7/2021 6:45,877.408,852.743,876.849,888.305,900.175,889.868,882.879
12/9/2021 4:45,877.418,1124.347,877.616,886.513,896.391,889.075,880.803
11/7/2021 0:45,877.432,852.436,877.02,888.638,900.566,890.241,882.831
11/3/2021 17:45,877.433,851.456,876.229,886.178,897.675,889.062,879.147
11/11/2021 5:45,877.471,851.592,876.547,887.183,898.287,889.248,881.058
11/5/2021 7:45,877.474,853.273,876.832,889.176,901.163,889.72,883.387
11/24/2021 22:45,877.49,10283.806,875.744,886.085,896.21,888.583,879.199
11/4/2021 0:45,877.494,852.398,878.758,888.344,900.668,890.639,882.724
11/5/2021 2:45,877.495,852.964,877.44,889.312,901.503,890.548,883.938
11/5/2021 4:45,877.597,853.391,877.013,889.252,902.28,890.921,883.291
12/9/2021 6:45,877.607,1124.487,876.617,886.801,896.719,889.616,881.778
12/6/2021 22:45,877.676,1123.757,875.724,885.823,895.288,889.017,878.724
11/3/2021 1:45,877.682,851.769,876.528,887.42,898.99,889.437,881.719
11/8/2021 5:45,877.776,852.837,877.435,888.46,899.759,890.686,882.487
11/18/2021 0:45,877.796,10205.465,876.402,886.868,897.119,888.615,879.981
11/7/2021 5:45,877.812,852.749,877.346,888.529,900.498,889.998,882.956
11/3/2021 5:45,877.868,851.511,876.26,887.259,898.672,889.271,881.682
11/6/2021 16:45,878.029,850.49,876.921,885.444,897.373,889.895,878.333
11/26/2021 5:45,878.115,9101.747,876.562,886.534,896.796,888.976,880.415
12/26/2021 14:45,878.161,1119.998,876.503,881.889,890.43,887.706,874.343
12/29/2021 2:45,878.174,1123.472,876.939,886.716,895.756,889.119,881.072
11/5/2021 6:45,878.178,853.918,877.262,889.402,901.883,890.37,884.2
12/23/2021 4:45,878.239,1123.431,876.477,886.323,896.317,891.067,881.406
10/31/2021 2:45,878.314,1072.489,877.185,887.35,899.137,890.328,881.211
11/5/2021 5:45,878.348,853.555,877.171,889.424,901.971,890.51,884.095
11/25/2021 2:45,878.685,10019.116,876.467,885.549,895.399,889.798,879.741
11/2/2021 14:45,878.823,847.02,875.274,882.684,893.729,888.003,875.307
11/5/2021 3:45,878.923,852.929,877.072,888.8,901.9,890.492,882.912
11/6/2021 22:45,879.51,851.831,877.576,888.121,900.139,890.107,882.015
12/20/2021 6:45,879.548,1124.303,877.886,886.576,896.414,888.634,880.613
10/31/2021 13:45,895.984,1222.794,902.923,881.815,893.169,910.136,874.527
10/31/2021 14:45,896.001,1136.771,902.925,881.704,892.867,909.954,874.28
10/31/2021 12:45,896.043,846.64,903.032,882.086,893.618,910.281,874.922
10/31/2021 11:45,896.186,847.224,903.31,882.749,894.395,910.586,875.666
10/31/2021 10:45,896.255,1487.136,903.395,883.524,895.512,910.794,876.735
10/31/2021 9:45,896.561,1118.053,903.708,885.074,897.251,910.933,878.595
10/31/2021 15:45,896.8,1253.603,903.533,882.341,893.655,910.564,875.013
10/31/2021 16:45,897.08,847.736,903.811,882.826,894.097,910.928,875.683
10/31/2021 8:45,897.083,851.073,904.553,887.186,899.52,911.585,881.345
10/31/2021 17:45,897.285,848.196,904.158,883.46,894.779,911.345,876.46
10/31/2021 4:45,897.551,1099.126,904.372,887.935,900.167,911.679,881.837
10/31/2021 7:45,897.618,852.266,905.024,888.037,900.956,912.222,883.086
10/31/2021 18:45,897.654,848.853,904.462,883.987,895.617,911.694,877.211
10/31/2021 19:45,897.789,849.185,904.754,884.491,895.974,911.997,877.822
10/31/2021 6:45,897.842,852.509,905,888.155,900.36,912.729,883.482
10/31/2021 20:45,897.882,849.406,904.86,884.746,896.335,912.117,878.358
11/1/2021 4:45,898.083,850.476,905.148,886.002,897.594,912.226,880.179
10/31/2021 5:45,898.11,852.859,905.717,889.085,901.538,912.679,883.684
10/31/2021 21:45,898.251,849.776,905.274,885.219,896.931,912.759,879.314
10/31/2021 22:45,898.523,850.15,905.533,885.566,897.41,912.941,880.071
10/31/2021 23:45,898.725,850.377,905.803,885.996,898.345,913.374,881.142
11/1/2021 0:45,898.793,850.61,905.618,885.96,898.045,912.883,880.658
11/1/2021 1:45,898.899,850.936,906.207,886.638,899.294,913.879,881.994
11/1/2021 2:45,898.94,851.171,905.842,886.487,898.553,913.365,881.468
11/1/2021 3:45,899.002,851.35,905.761,886.402,898.562,912.729,880.566
Mean Value,875.7415823,2666.042845,876.1948122,884.9693698,894.9137772,888.85434,878.3373834
